% Model:              aln_moli_interlayer_pi_buono.mph
% Version:            COMSOL 5.4.0.295
% Date:               Aug 1 2022, 11:31
% Table:              Tabella 3 - ADMITTANCE (abs(es.Y11))
% freq (GHz)                                      d=0.05, 10*log10(abs(es.Y11))                     d=0.058621, 10*log10(abs(es.Y11))                 d=0.067241, 10*log10(abs(es.Y11))                 d=0.075862, 10*log10(abs(es.Y11))                 d=0.084483, 10*log10(abs(es.Y11))                 d=0.093103, 10*log10(abs(es.Y11))                 d=0.10172, 10*log10(abs(es.Y11))                  d=0.11034, 10*log10(abs(es.Y11))                  d=0.11897, 10*log10(abs(es.Y11))                  d=0.12759, 10*log10(abs(es.Y11))                  d=0.13621, 10*log10(abs(es.Y11))                  d=0.14483, 10*log10(abs(es.Y11))                  d=0.15345, 10*log10(abs(es.Y11))                  d=0.16207, 10*log10(abs(es.Y11))                  d=0.17069, 10*log10(abs(es.Y11))                  d=0.17931, 10*log10(abs(es.Y11))                  d=0.18793, 10*log10(abs(es.Y11))                  d=0.19655, 10*log10(abs(es.Y11))                  d=0.20517, 10*log10(abs(es.Y11))                  d=0.21379, 10*log10(abs(es.Y11))                  d=0.22241, 10*log10(abs(es.Y11))                  d=0.23103, 10*log10(abs(es.Y11))                  d=0.23966, 10*log10(abs(es.Y11))                  d=0.24828, 10*log10(abs(es.Y11))                  d=0.2569, 10*log10(abs(es.Y11))                   d=0.26552, 10*log10(abs(es.Y11))                  d=0.27414, 10*log10(abs(es.Y11))                  d=0.28276, 10*log10(abs(es.Y11))                  d=0.29138, 10*log10(abs(es.Y11))                  d=0.3, 10*log10(abs(es.Y11))
2.02002002002002                                  -17.18547055674305                                -17.18301386961628                                -17.18054025022986                                -17.178045076314895                               -17.175521601647926                               -17.17296380950661                                -17.17037006878833                                -17.16774262581248                                -17.16508390226415                                -17.162394362686207                               -17.15967268802952                                -17.156916586224447                               -17.154123355063476                               -17.15129013727138                                -17.148414002598255                               -17.1454919560798                                 -17.142520920237644                               -17.139497710268706                               -17.136419008675908                               -17.13328134091872                                -17.130081051977402                               -17.126814283243487                               -17.12347694908211                                -17.120064712460255                               -17.116572959097805                               -17.11299676964212                                -17.109330889386605                               -17.10556969504954                                -17.101707158104254                               -17.09773680410736
2.021021021021021                                 -17.183146409632922                               -17.180685571820295                               -17.17820748023723                                -17.1757072957346                                 -17.173178284269138                               -17.17061484175381                                -17.168015773554362                               -17.165383348902274                               -17.16271974333331                                -17.160025211647998                               -17.157298341863406                               -17.15453682033247                                -17.15173794849413                                -17.148898876061416                               -17.146016676102917                               -17.143088352203083                               -17.140110821283773                               -17.137080889645834                               -17.13399522827388                                -17.130850348930664                               -17.127642580975923                               -17.124368048372993                               -17.1210226462687                                 -17.117602016567684                               -17.114101521974902                               -17.110516218016812                               -17.106840822566525                               -17.1030696823906                                 -17.09919673620757                                -17.095215473701796
2.022022022022022                                 -17.180823123815287                               -17.178358105043763                               -17.175875487988602                               -17.173370234087862                               -17.17083566478286                                -17.168266603387195                               -17.165662248066667                               -17.163024854165382                               -17.160356354581396                               -17.157656809949728                               -17.15492472415661                                -17.152157764285757                               -17.149353235098186                               -17.14650829242599                                -17.143620011909913                               -17.140685395163516                               -17.137701353168                                  -17.134664683102187                               -17.131572044273177                               -17.128419934623448                               -17.12520466778499                                -17.121922350190506                               -17.118568857663682                               -17.11513981093493                                -17.111630549572045                               -17.1080361038454                                 -17.10435116405737                                -17.100570046854784                               -17.09668665801332                                -17.092694451134225
2.023023023023023                                 -17.178500696164477                               -17.17603146364048                                -17.17354426655891                                -17.171033887676526                               -17.168493745824527                               -17.165919099213497                               -17.16330949407784                                -17.160667140270807                               -17.157993733628636                               -17.15528915530841                                -17.15255183295881                                -17.1497794163754                                 -17.14696921328094                                -17.14411838479549                                -17.14122400842373                                -17.138283083313244                               -17.13529251417707                                -17.132249088852586                               -17.129149454813067                               -17.125990096057897                               -17.12276731038402                                -17.119477186590473                               -17.116115581072144                               -17.112678093272383                               -17.109160039498587                               -17.10555642462879                                -17.10186191124306                                -17.098070785699225                               -17.09417692064068                                -17.090173733373227
2.024024024024024                                 -17.17617912325765                                -17.17370564174732                                -17.17121380925835                                -17.168698253537723                               -17.166152530454408                               -17.163572333737445                               -17.16095751293457                                -17.15831020574622                                -17.155631878115443                               -17.15292224549152                                -17.15017966635564                                -17.1474017749115                                 -17.144585881456116                               -17.141729151603382                               -17.138828664049544                               -17.13588141500406                                -17.132884302596924                               -17.12983410511084                                -17.12672745803149                                -17.123560831293226                               -17.120330506750456                               -17.117032555464935                               -17.113662814296276                               -17.110216861287                                  -17.106689989359857                               -17.10307717786325                                -17.099373061502153                               -17.095571896174945                               -17.091667521201938                               -17.087653317379623
2.0250250250250255                                -17.173858401378684                               -17.171380633328205                               -17.168884109701537                               -17.166363329435185                               -17.16381202206184                                -17.16122631112907                                -17.158606305609666                               -17.155954049000943                               -17.153270785705985                               -17.150556078313958                               -17.14780822246554                                -17.14502483822098                                -17.14220323804449                                -17.139340591285325                               -17.13643397719252                                -17.133480388586865                               -17.13047671671221                                -17.12741973008918                                -17.124306052064608                               -17.12113213838658                                -17.11789425485933                                -17.1145884547031                                 -17.111210555134953                               -17.1077561126819                                 -17.10422039675679                                -17.10059836103998                                -17.09688461220753                                -17.093073375526533                               -17.08915845680213                                -17.085133200106114
2.026026026026026                                 -17.171538526526383                               -17.16905643222273                                -17.16655516187077                                -17.164029113836563                               -17.16147222427351                                -17.158881035201887                               -17.156255872734164                               -17.15359866834609                                -17.150910454090845                               -17.148190651635083                               -17.145437499436774                               -17.142648604645686                               -17.139821281472692                               -17.13695270227828                                -17.134039946257182                               -17.1310800024111                                 -17.12806975480579                                -17.125005961997868                               -17.121885235046392                               -17.11870401539264                                -17.115458552682863                               -17.112144882190986                               -17.108758801383424                               -17.105295845156064                               -17.101751259285592                               -17.098119971644895                               -17.094396560726018                               -17.090575220991855                               -17.086649724538784                               -17.082613378497022
2.027027027027027                                 -17.169219494427153                               -17.166733032198234                               -17.164226960171675                               -17.161695605878258                               -17.159133140867596                               -17.1565365094005                                 -17.15390621462872                                -17.15124406201215                                -17.148550880988765                               -17.145825963355744                               -17.14306749544464                                -17.140273072540484                               -17.13744001017201                                -17.134565483019788                               -17.13164656964678                                -17.12868025482422                                -17.125663415158236                               -17.122592799044693                               -17.119465005108182                               -17.116276460363203                               -17.11302339819009                                -17.109701835811034                               -17.1063075508329                                 -17.102836056403927                               -17.099282574537412                               -17.0956420071582                                 -17.091908904418165                               -17.088077429801704                               -17.084141321501576                               -17.08009384948796
2.028028028028028                                 -17.166901300552347                               -17.164410427004594                               -17.161899499480104                               -17.15936280531976                                -17.156794775695253                               -17.15419273679634                                -17.151557331333866                               -17.14889022816424                                -17.146192064147765                               -17.143462011415448                               -17.14069820868888                                -17.137898240271632                               -17.13505942257737                                -17.13217893194717                                -17.129253845762737                               -17.126281144171198                               -17.123257696047403                               -17.120180239434582                               -17.117045360378253                               -17.113849471346814                               -17.110588789346494                               -17.107259313441766                               -17.103856801270254                               -17.100376744115124                               -17.096814340098014                               -17.093164465054155                               -17.08942164063788                                -17.085579999179593                               -17.08163324477211                                -17.077574610005623
2.029029029029029                                 -17.16458394014007                                -17.16208861043026                                -17.159572775179058                               -17.15703071248955                                -17.1544571326105                                 -17.151849720090024                               -17.14920922263871                                -17.14653716491522                                -17.14383400134565                                -17.14109879378958                                -17.138329637391294                               -17.13552410621517                                -17.132679517126284                               -17.129793047496875                               -17.126861773004084                               -17.123882668794064                               -17.12085259574797                                -17.117768281369177                               -17.114626298981477                               -17.111423046388385                               -17.108154724113646                               -17.104817312957444                               -17.101406550477705                               -17.097917905974143                               -17.094346553547528                               -17.090687342800784                               -17.08693476673221                                -17.083082926341426                               -17.079125491423635                               -17.075055656967496
